date,oil_price,gas_price,oilrig_count,gasrig_count,totalrig_count,onshore_count,offshore_count,totalwell_count,oilwell_count,gaswell_count,oilimports_amount_x,oilimports_amount_y,oilexports_amount_x,oilexports_amount_y,oilproduction_amount_x,oilproduction_amount_y,oilconsumption_amount_x,oilconsumption_amount_y,oilstorage_amount_x,oilstorage_amount_y,oilstoragechange_amount,oildaysofsupply,gasimports_amount,gasexports_amount,gasproduction_amount,gasconsumption_amount,gasstorage_amount,uspopulation,usemissions
2014-07-01,106.06,4.47,1560.0,314.0,1876.0,1819.0,57.0,,,,9495.581,,4463.934,,8842.92,,19247.071,,1029.709,,-15568.0,,201.176,127.301,138.684,1881.017,6761.254,,
2014-06-30,106.07,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,106.46,4.39,,,,,,,,,,8800.0,,3392.0,,8442.0,,19433.0,,1044201.0,,22.5,,,,,,,
2014-06-26,106.49,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,107.04,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,106.64,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,106.83,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,107.95,4.53,,,,,,,,,,8953.0,,3392.0,,8446.0,,18807.0,,1047356.0,,22.7,,,,,,,
2014-06-19,107.08,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,106.64,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,106.95,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,107.52,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,107.49,4.7,,,,,,,,,,9272.0,,3153.0,,8477.0,,18557.0,,1045614.0,,22.6,,,,,,,
2014-06-12,107.2,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,105.04,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,105.02,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,105.09,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,103.32,4.66,,,,,,,,,,8828.0,,3153.0,,8460.0,,18025.0,,1046192.0,,22.4,,,,,,,
2014-06-05,103.17,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,103.27,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,103.34,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-02,103.07,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,103.4,4.49,,,,,,,,,,9458.0,,3153.0,,8383.0,,18586.0,,1048922.0,,22.5,,,,,,,
2014-05-29,104.26,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,103.37,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,104.78,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,105.01,4.4,,,,,,,,,,9826.0,,3153.0,,8472.0,,19563.0,,1052353.0,,22.8,,,,,,,
2014-05-22,104.03,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,104.31,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,102.8,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,102.95,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,102.31,4.42,,,,,,,,,,8709.0,,3075.0,,8434.0,,18855.0,,1050696.0,,22.7,,,,,,,
2014-05-15,101.74,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,102.63,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,102.01,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,100.89,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,100.32,4.59,,,,,,,,,,9292.0,,3075.0,,8428.0,,19447.0,,1058471.0,,23.1,,,,,,,
2014-05-08,100.52,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,101.06,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,99.81,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,99.74,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,100.09,4.73,,,,,,,,,,8857.0,,3075.0,,8350.0,,18552.0,,1058868.0,,23.1,,,,,,,
2014-05-01,99.69,4.79,1530.0,325.0,1859.0,1801.0,58.0,,,,9387.226,,4112.732,,8645.047,,18601.157,,1056.432,,-2222.0,,206.657,114.105,135.099,1810.222,5900.837,,
2014-04-30,100.07,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,101.56,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,101.13,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,100.85,4.83,,,,,,,,,,9328.0,,3075.0,,8352.0,,18849.0,,1061189.0,,23.4,,,,,,,
2014-04-24,102.2,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,101.47,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,101.69,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,104.35,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,104.33,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,103.71,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,103.7,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,104.05,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,103.68,4.67,,,,,,,,,,10289.0,,3609.0,,8301.0,,18412.0,,1057460.0,,23.6,,,,,,,
2014-04-10,103.37,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,103.55,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,102.57,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-07,100.43,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,101.16,4.49,,,,,,,,,,9119.0,,3609.0,,8229.0,,18289.0,,1048070.0,,23.2,,,,,,,
2014-04-03,100.29,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,99.6,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,99.69,4.39,1515.0,316.0,1835.0,1784.0,52.0,,,,9600.067,,3974.17,,8526.516,,18834.401,,1058.654,,7738.0,,200.669,121.928,131.451,1961.678,5423.037,,
2014-03-31,101.57,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,101.73,4.5,,,,,,,,,,8501.0,,3609.0,,8192.0,,18199.0,,1044392.0,,23.1,,,,,,,
2014-03-27,101.25,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,100.61,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,99.66,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,100.05,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,99.97,4.33,,,,,,,,,,9504.0,,3813.0,,8190.0,,18257.0,,1046771.0,,23.3,,,,,,,
2014-03-20,99.68,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,100.71,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,100.08,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,98.43,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,99.23,4.4,,,,,,,,,,9124.0,,3813.0,,8215.0,,18783.0,,1040152.0,,22.8,,,,,,,
2014-03-13,98.57,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,98.29,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,100.29,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,101.39,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,102.82,4.78,,,,,,,,,,9155.0,,3813.0,,8182.0,,19027.0,,1034302.0,,22.3,,,,,,,
2014-03-06,101.82,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,101.75,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,103.64,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,105.34,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,102.88,4.8,,,,,,,,,,9014.0,,3813.0,,8077.0,,18291.0,,1028422.0,,21.8,,,,,,,
2014-02-27,102.68,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,102.93,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,102.2,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,103.17,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,102.53,6.24,,,,,,,,,,8638.0,,3813.0,,8059.0,,18283.0,,1026993.0,,21.8,,,,,,,
2014-02-20,103.2,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,103.46,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,102.54,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,100.31,5.54,,,,,,,,,,9077.0,,3722.0,,8148.0,,18709.0,,1026925.0,,21.8,,,,,,,
2014-02-13,100.27,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,100.38,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,99.96,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,100.12,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,99.98,5.92,,,,,,,,,,9700.0,,3722.0,,8132.0,,18541.0,,1025952.0,,21.7,,,,,,,
2014-02-06,97.84,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05,97.4,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,97.24,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,96.44,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,97.55,5.04,,,,,,,,,,8849.0,,3722.0,,8044.0,,19110.0,,1022899.0,,21.3,,,,,,,
2014-01-30,98.25,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,97.34,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,97.49,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,95.82,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,96.66,5.17,,,,,,,,,,9914.0,,3722.0,,8044.0,,20047.0,,1022459.0,,20.9,,,,,,,
2014-01-23,97.23,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,96.35,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21,94.51,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,93.96,4.39,,,,,,,,,,9203.0,,3641.0,,8052.0,,18959.0,,1016038.0,,20.2,,,,,,,
2014-01-16,93.54,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,93.78,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,92.15,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,91.45,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,92.39,3.95,,,,,,,,,,8267.0,,3641.0,,8159.0,,18858.0,,1015048.0,,19.8,,,,,,,
2014-01-09,91.36,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,91.9,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07,93.31,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,93.12,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,93.66,4.39,,,,,,,,,,9383.0,,3641.0,,8145.0,,18222.0,,1022706.0,,20.2,,,,,,,
2014-01-02,95.14,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,98.17,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,98.9,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,99.94,4.34,,,,,,,,,,8818.0,,3641.0,,8121.0,,19004.0,,1026664.0,,20.5,,,,,,,
2013-12-26,99.18,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24,98.87,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-23,98.62,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-20,99.11,4.35,,,,,,,,,,9145.0,,3641.0,,8111.0,,20484.0,,1033671.0,,21.0,,,,,,,
2013-12-19,98.4,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,97.59,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,96.99,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,97.18,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,96.27,4.44,,,,,,,,,,9739.0,,3443.0,,8058.0,,20996.0,,1038402.0,,21.5,,,,,,,
2013-12-12,97.21,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-11,97.25,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-10,98.32,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,97.1,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,97.48,4.15,,,,,,,,,,8413.0,,3443.0,,8075.0,,18554.0,,1041343.0,,21.8,,,,,,,
2013-12-05,97.14,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-04,96.97,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-03,95.83,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-02,93.61,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,92.55,3.87,,,,,,,,,,9786.0,,3443.0,,8011.0,,19973.0,,1052347.0,,22.8,,,,,,,
2013-11-27,92.05,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-26,93.41,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-25,93.86,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22,94.53,3.78,,,,,,,,,,9496.0,,3443.0,,8019.0,,19635.0,,1057932.0,,23.6,,,,,,,
2013-11-21,95.35,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-20,93.34,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19,93.35,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18,93.03,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-15,93.8,3.56,,,,,,,,,,9442.0,,3379.0,,7974.0,,20438.0,,1054979.0,,23.6,,,,,,,
2013-11-14,93.76,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-13,93.91,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12,93.12,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11,95.13,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08,94.56,3.54,,,,,,,,,,9803.0,,3379.0,,7981.0,,20297.0,,1054604.0,,23.8,,,,,,,
2013-11-07,94.25,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06,94.74,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05,93.4,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-04,94.58,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01,94.56,3.45,1384.0,366.0,1756.0,1698.0,58.0,,,,9385.433,9301.0,3966.662,3379.0,7920.072,7858.0,19488.027,20223.0,1040.141,1051964.0,-8425.0,23.8,218.693,113.682,113.771,2316.909,7970.919,,
2013-10-31,96.29,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-30,96.81,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-29,98.29,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-28,98.74,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-25,97.4,3.69,,,,,,,,,,9595.0,,3379.0,,7853.0,,20136.0,,1050775.0,,23.8,,,,,,,
2013-10-24,96.65,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-23,96.9,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-22,97.63,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-21,99.28,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,100.87,3.72,,,,,,,,,,9389.0,,3428.0,,7896.0,,18269.0,,1046688.0,,23.4,,,,,,,
2013-10-17,100.72,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-16,102.34,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,101.15,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-14,102.46,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11,102.17,3.74,,,,,,,,,,10122.0,,3428.0,,7428.0,,18990.0,,1041442.0,,22.7,,,,,,,
2013-10-10,103.08,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-09,101.63,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-08,103.54,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-07,103.07,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-04,103.83,3.57,,,,,,,,,,10037.0,,3428.0,,7809.0,,19044.0,,1037443.0,,22.0,,,,,,,
2013-10-03,103.29,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02,104.15,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-01,102.09,3.56,1364.0,374.0,1744.0,1683.0,61.0,,,,9608.484,,4073.814,,7761.097,,19322.771,,1048.566,,8581.0,,220.43,122.406,116.372,1866.762,8181.397,,
2013-09-30,102.36,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27,102.86,3.51,,,,,,,,,,10150.0,,3428.0,,7784.0,,18681.0,,1030699.0,,21.2,,,,,,,
2013-09-26,103.1,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-25,102.68,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-24,103.22,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-23,103.62,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-20,104.7,3.68,,,,,,,,,,10076.0,,3428.0,,7777.0,,19261.0,,1025227.0,,20.7,,,,,,,
2013-09-19,106.26,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,108.23,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-17,105.36,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16,106.54,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,108.31,3.6,,,,,,,,,,9465.0,,3245.0,,7827.0,,19820.0,,1022592.0,,20.5,,,,,,,
2013-09-12,108.72,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-11,107.65,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-10,107.48,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09,109.62,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-06,110.62,3.55,,,,,,,,,,9523.0,,3245.0,,7745.0,,18360.0,,1026960.0,,20.9,,,,,,,
2013-09-05,108.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-04,107.29,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-03,108.67,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-30,107.98,3.57,,,,,,,,,,10206.0,,3245.0,,7621.0,,18911.0,,1027578.0,,21.0,,,,,,,
2013-08-29,108.51,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-28,110.17,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-27,109.11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-26,105.88,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-23,106.48,3.5,,,,,,,,,,10405.0,,3245.0,,7609.0,,19449.0,,1029414.0,,21.1,,,,,,,
2013-08-22,104.93,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-21,103.93,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-20,104.9,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-19,107.14,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,107.58,3.35,,,,,,,,,,9688.0,,3245.0,,7518.0,,19337.0,,1026428.0,,20.9,,,,,,,
2013-08-15,107.43,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-14,106.89,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13,106.78,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-12,106.19,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,106.04,3.32,,,,,,,,,,9691.0,,2955.0,,7571.0,,19088.0,,1027856.0,,20.9,,,,,,,
2013-08-08,103.45,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-07,104.41,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-06,105.32,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05,106.61,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-02,106.94,3.39,,,,,,,,,,10149.0,,2955.0,,7560.0,,19688.0,,1030668.0,,20.9,,,,,,,
2013-08-01,107.93,3.44,1388.0,386.0,1781.0,1720.0,61.0,,,,10248.903,,3724.616,,7535.786,,19139.801,,1033.096,,-2264.0,,236.248,130.324,116.323,1927.379,7574.293,,
2013-07-31,105.1,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-30,103.14,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-29,104.61,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26,104.76,3.59,,,,,,,,,,10208.0,,2955.0,,7542.0,,19664.0,,1032099.0,,20.9,,,,,,,
2013-07-25,105.47,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24,105.41,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23,107.13,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22,106.61,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,108.0,3.78,,,,,,,,,,10011.0,,2955.0,,7555.0,,19787.0,,1031668.0,,20.8,,,,,,,
2013-07-18,107.94,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-17,106.39,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-16,105.88,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-15,106.2,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12,105.85,3.61,,,,,,,,,,9903.0,,2857.0,,7490.0,,19467.0,,1034493.0,,21.1,,,,,,,
2013-07-11,104.77,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-10,106.41,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09,103.46,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-08,103.03,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-05,103.09,3.52,,,,,,,,,,9060.0,,2857.0,,7401.0,,19239.0,,1041395.0,,21.8,,,,,,,
2013-07-03,101.92,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-02,99.65,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-01,97.94,3.52,1396.0,364.0,1766.0,1708.0,58.0,,,,10299.871,,3850.627,,7523.793,,19259.928,,1035.36,,-9416.0,,236.199,128.612,116.574,1926.33,7302.175,,
2013-06-28,96.36,3.57,,,,,,,,,,9150.0,,2857.0,,7267.0,,20392.0,,1051132.0,,22.7,,,,,,,
2013-06-27,97.0,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-26,95.47,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-25,95.25,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-24,95.07,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-21,93.81,3.85,,,,,,,,,,10952.0,,2857.0,,7261.0,,18967.0,,1061479.0,,23.6,,,,,,,
2013-06-20,94.89,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-19,98.24,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-18,98.46,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-17,97.86,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-14,97.83,3.76,,,,,,,,,,10208.0,,2730.0,,7129.0,,18419.0,,1061461.0,,23.9,,,,,,,
2013-06-13,96.66,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-12,95.98,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-11,95.5,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-10,95.82,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07,96.11,3.79,,,,,,,,,,9977.0,,2730.0,,7224.0,,17923.0,,1061148.0,,24.0,,,,,,,
2013-06-06,94.71,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05,93.66,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04,93.36,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03,93.41,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,91.93,4.02,,,,,,,,,,9311.0,,2730.0,,7300.0,,18779.0,,1058519.0,,23.8,,,,,,,
2013-05-30,93.57,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,93.13,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,94.65,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,93.84,4.15,,,,,,,,,,10090.0,,2730.0,,7292.0,,18286.0,,1064786.0,,24.3,,,,,,,
2013-05-23,94.12,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,93.98,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,95.55,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,96.29,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,95.72,3.89,,,,,,,,,,10403.0,,2730.0,,7258.0,,18846.0,,1061786.0,,24.2,,,,,,,
2013-05-16,94.85,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
