,oilrig_count,oil_price,oilconsumption,oilproduction,oilstorage
2016-02-04,-3.1724137931034306,1.7300000000000004,-414.1290000000008,61.253999999998996,-10737.5
2016-02-05,-3.1724137931034875,-1.4299999999999997,-414.1290000000008,61.254000000000815,-10737.5
2016-02-06,-3.1724137931034306,-1.1533333333333324,-105.20735714285911,23.34128571428664,-5062.035714285681
2016-02-07,-3.1724137931034306,-0.7666666666666657,203.71428571428623,-14.571428571429351,613.428571428638
2016-02-08,-3.1724137931034875,-0.7666666666666657,203.71428571428623,-14.571428571429351,613.428571428638
2016-02-09,-3.1724137931034306,-2.133333333333333,203.71428571428623,-14.571428571427532,613.4285714284051
2016-02-10,-3.1724137931034306,-2.1700000000000017,203.71428571428623,-14.571428571427532,613.4285714284051
2016-02-11,-3.1724137931034875,-1.7699999999999996,203.71428571428623,-14.571428571429351,613.428571428638
2016-02-12,-3.1724137931034306,1.7800000000000011,203.71428571428623,-14.571428571429351,613.428571428638
2016-02-13,-3.1724137931034306,3.0625,238.42857142856883,-12.0,806.8571428572759
2016-02-14,-3.1724137931034875,-0.134999999999998,273.1428571428587,-9.428571428570649,1000.285714285681
2016-02-15,-3.1724137931034306,-0.13500000000000156,273.1428571428587,-9.428571428570649,1000.285714285681
2016-02-16,-3.1724137931034306,-0.13500000000000156,273.14285714285506,-9.428571428572468,1000.285714285681
2016-02-17,-3.1724137931034306,1.5625,273.14285714285506,-9.428571428572468,1000.285714285681
2016-02-18,-3.1724137931034306,1.7199999999999989,273.1428571428587,-9.428571428570649,1000.285714285681
2016-02-19,-3.1724137931034875,-1.0899999999999999,273.1428571428587,-9.428571428570649,1000.285714285681
2016-02-20,-3.1724137931034875,-0.586666666666666,-80.1428571428587,-8.285714285715585,1982.142857142957
2016-02-21,-3.1724137931034306,1.1866666666666674,-433.42857142857247,-7.142857142856883,2964.0
2016-02-22,-3.1724137931034306,1.1866666666666674,-433.42857142857247,-7.142857142856883,2964.0
2016-02-23,-3.1724137931034306,1.0633333333333326,-433.42857142856883,-7.142857142856883,2964.0
2016-02-24,-3.1724137931034306,-1.0199999999999996,-433.42857142856883,-7.142857142856883,2964.0
2016-02-25,-3.1724137931034875,-0.4400000000000013,-433.42857142857247,-7.142857142856883,2964.0
2016-02-26,-3.1724137931034306,1.2999999999999972,-433.42857142857247,-7.142857142856883,2964.0
2016-02-27,-3.1724137931034306,0.6133333333333368,-69.67928571428638,-0.9219285714298167,6009.25
2016-02-28,-3.1724137931034875,0.7266666666666666,294.0699999999997,5.298999999999069,9054.5
2016-02-29,-3.1724137931034306,0.7266666666666666,294.0699999999997,5.299000000000888,9054.5
2016-03-01,-3.1724137931034306,2.0133333333333354,294.0699999999997,5.299000000000888,9054.5
2016-03-02,-2.7474972191324127,1.8299999999999983,180.9883333333346,-0.5498333333343908,-128.75
2016-03-03,-2.322580645161281,0.1700000000000017,67.90666666666584,-6.398666666666031,-9312.0
2016-03-04,-2.322580645161281,1.3399999999999963,67.90666666666584,-6.398666666666031,-9312.0
2016-03-05,-2.322580645161281,2.0133333333333283,-47.18952380952396,-4.627904761904574,-4467.571428571362
2016-03-06,-2.322580645161281,1.326666666666668,-162.28571428571377,-2.857142857143117,376.8571428570431
2016-03-07,-2.322580645161338,1.326666666666668,-162.28571428571377,-2.857142857143117,376.8571428570431
2016-03-08,-2.322580645161281,-0.5666666666666629,-162.28571428571377,-2.857142857143117,376.8571428572759
2016-03-09,-2.322580645161281,-0.28000000000000114,-162.28571428571377,-2.857142857143117,376.8571428572759
2016-03-10,-2.322580645161281,1.1000000000000014,-162.28571428571377,-2.857142857143117,376.8571428570431
2016-03-11,-2.322580645161281,0.8900000000000006,-162.28571428571377,-2.857142857143117,376.8571428570431
2016-03-12,-2.322580645161281,0.30333333333332746,-62.57142857143117,-5.714285714284415,1525.142857142957
2016-03-13,-2.322580645161281,-0.8733333333333277,37.1428571428587,-8.571428571429351,2673.428571428638
2016-03-14,-2.322580645161338,-0.8733333333333277,37.1428571428587,-8.571428571429351,2673.428571428638
2016-03-15,-2.322580645161281,-1.31666666666667,37.142857142855064,-8.571428571427532,2673.428571428405
2016-03-16,-2.322580645161281,1.2299999999999969,37.142857142855064,-8.571428571427532,2673.428571428405
2016-03-17,-2.322580645161281,3.8500000000000014,37.1428571428587,-8.571428571429351,2673.428571428638
2016-03-18,-2.322580645161281,1.0399999999999991,37.1428571428587,-8.571428571429351,2673.428571428638
2016-03-19,-2.322580645161281,-0.5533333333333346,27.42857142856883,-6.571428571427532,1664.857142857276
2016-03-20,-2.322580645161281,0.29333333333332945,17.714285714286234,-4.571428571429351,656.285714285681
